a_x,a_y,a_z,g_x,g_y,g_z,label,
-1.61,0.14,0.87,0.33,0.01,-0.04,highknee,
-1.29,-0.01,0.9,0.31,0,0.12,highknee,
-0.87,0.02,0.68,0.27,0.03,0.17,highknee,
-0.75,-0.13,0.82,0.25,0.11,0.15,highknee,
-0.58,-0.37,0.56,0.25,0.02,0.22,highknee,
-0.52,-0.56,0.24,0.26,0.13,0.25,highknee,
-0.61,-0.73,0.14,0.19,0.11,0.22,highknee,
-0.52,-0.85,-0.02,0.12,0.08,0.24,highknee,
-0.54,-0.76,-0.32,0.08,0.04,0.27,highknee,
-0.57,-0.66,-0.54,0.01,0.08,0.2,highknee,
-0.86,-0.63,-0.62,-0.09,0.19,0.06,highknee,
-1.16,-0.06,-0.87,-0.18,0.06,-0.01,highknee,
-1.93,0.36,-0.68,-0.18,0.18,-0.03,highknee,
-2.34,0.48,-0.73,-0.13,0.17,0.01,highknee,
-2.44,0.57,-1.08,-0.11,0.08,0.01,highknee,
-2.45,0.71,-1.25,-0.13,0.06,-0.03,highknee,
-2.66,0.99,-1.28,-0.11,0.07,-0.04,highknee,
-3.02,1.02,-1.27,-0.06,0.11,-0.02,highknee,
-2.97,0.83,-1.21,-0.03,0.1,0.01,highknee,
-2.53,0.5,-1.3,-0.01,0,0.05,highknee,
-2.12,0.12,-1.5,-0.01,-0.06,0.1,highknee,
-1.67,-0.32,-1.81,-0.02,-0.01,0.17,highknee,
-1.69,-0.5,-1.98,-0.04,0.11,0.24,highknee,
-2.06,-0.42,-2.03,-0.12,0.17,0.19,highknee,
-2.24,-0.45,-1.67,-0.21,0.17,0.11,highknee,
-1.84,-0.01,-1.57,-0.32,0.11,0.01,highknee,
-2.08,0.15,-0.99,-0.43,0.12,-0.14,highknee,
-2.02,0.24,-0.61,-0.45,0.25,-0.1,highknee,
18.54,13.58,17.82,-0.43,0.27,0.03,highknee,
-1.66,0.53,1.02,-0.38,0.4,0.13,highknee,
-1.28,0.56,1.31,-0.34,0.26,0.17,highknee,
-0.93,0.53,1.45,-0.3,0.14,0.17,highknee,
-0.62,0.54,1.39,-0.28,-0.01,0.1,highknee,
-0.59,0.37,1.11,-0.25,0.06,-0.01,highknee,
-0.89,0.21,1.32,-0.21,0.14,0,highknee,
-1.2,0.03,1.62,-0.09,0.24,0.18,highknee,
-0.85,-0.02,1.78,0.01,0.2,0.3,highknee,
-0.31,0.12,2,0.02,0.09,0.22,highknee,
0.24,0.85,2.49,0.06,-0.05,-0.1,highknee,
0.53,1.71,2.64,0.35,-0.03,-0.26,highknee,
-0.17,1.06,2.34,0.68,0.28,-0.18,highknee,
-1.11,-0.23,1.88,0.9,0.59,0.09,highknee,
-1.43,-1.04,1.57,0.8,0.57,0.2,highknee,
-1.27,-1.25,1.76,0.53,0.2,0.22,highknee,
0.16,-0.77,1.35,0.25,-0.27,0.13,highknee,
0.86,-0.81,1.16,0.05,-0.36,-0.01,highknee,
1.06,-1.11,1.32,-0.1,-0.16,-0.03,highknee,
1.09,-1.16,1.74,-0.18,0.07,0.03,highknee,
0.71,-1.09,2.02,-0.29,0.1,0.03,highknee,
0.57,-1.11,2.32,-0.38,0.23,0.08,highknee,
0.41,-0.92,2.77,-0.39,0.22,0.19,highknee,
0.28,-0.79,2.98,-0.34,0.16,0.27,highknee,
0.4,-0.65,3.21,-0.25,0.01,0.27,highknee,
0.48,-0.67,3.28,-0.15,-0.05,0.14,highknee,
0.63,-0.85,2.92,-0.09,-0.3,0.04,highknee,
0.48,-1.06,2.58,-0.04,-0.37,-0.07,highknee,
0.64,-1.34,2.34,-0.04,-0.38,-0.12,highknee,
0.87,-1.53,2.26,-0.07,-0.29,-0.06,highknee,
1.11,-1.26,2.19,-0.05,-0.16,0.05,highknee,
1.24,-0.84,2.26,0,-0.04,0.11,highknee,
1.13,-0.67,2.53,0.07,0.06,0.05,highknee,
1.02,-0.67,2.22,0.1,0.02,-0.04,highknee,
0.7,-0.7,2.17,0.08,-0.05,-0.17,highknee,
0.52,-0.52,2.1,0.12,-0.11,-0.17,highknee,
0.29,-0.15,2.11,0.19,-0.09,-0.16,highknee,
-0.27,0.13,2.07,0.17,-0.51,-0.33,highknee,
-0.3,0.05,1.48,0.18,-0.22,-0.52,highknee,
-0.57,-0.06,1.18,0.17,-0.23,-0.46,highknee,
-0.99,-0.09,1.05,0.22,0,-0.15,highknee,
-1.17,0.07,1.14,0.25,0.11,0.12,highknee,
-1.27,0.23,1.24,0.23,0.13,0.14,highknee,
-1.36,0.43,1.11,0.18,-0.08,0.03,highknee,
-1.58,0.59,0.7,0.08,-0.4,-0.16,highknee,
-1.6,0.69,0.18,0,-0.46,-0.26,highknee,
-1.83,0.83,0.23,-0.01,-0.21,-0.16,highknee,
-2.06,0.92,0.43,0.05,-0.02,0.01,highknee,
-2.1,0.65,0.49,0.16,0.14,0.13,highknee,
-1.86,0.65,0.22,0.16,-0.06,0.11,highknee,
-1.88,0.79,-0.1,0.09,-0.24,-0.08,highknee,
-1.71,0.54,-0.63,0,-0.39,-0.18,highknee,
-1.38,0.61,-1.14,-0.02,-0.33,-0.08,highknee,
-1.47,1.06,-1.2,-0.02,-0.06,0.07,highknee,
-2.18,1.58,-0.97,0.04,0.22,0.12,highknee,
-2.96,1.79,-0.68,0.04,0.19,0.02,highknee,
-2.98,1.65,-0.74,0.04,0.08,-0.02,highknee,
-2.75,1.43,-0.82,0.03,-0.03,-0.04,highknee,
-2.29,1.27,-0.69,0.02,-0.09,-0.05,highknee,
-1.99,1.07,-0.63,0.02,-0.09,-0.04,highknee,
-1.38,0.68,-0.68,0.05,-0.1,0.01,highknee,
-1.04,0.18,-0.68,0.04,-0.09,0.01,highknee,
-0.91,-0.22,-0.61,0.02,-0.05,-0.01,highknee,
-0.64,-0.62,-0.62,-0.04,-0.07,0.02,highknee,
-0.59,-0.74,-0.45,-0.08,0,0.05,highknee,
-0.53,-0.76,-0.23,-0.12,0.1,0.05,highknee,
-0.62,-0.87,0.08,-0.17,0.16,0.01,highknee,
-0.71,-0.84,0.28,-0.23,0.14,-0.01,highknee,
-0.78,-0.68,0.48,-0.31,0.12,-0.05,highknee,
